;duration;entry_mode;has_path;source;start_time;total_calories;total_distance;tracking_mode;type;uri;utc_offset
180;22,25;API;VERDADEIRO;RunKeeper;qua, 13 dez 2017 7:40:21;201;7654,77;outdoor;Cycling;/fitnessActivities/1096715927;-3
181;28,77;API;VERDADEIRO;RunKeeper;qui, 7 dez 2017 15:14:25;218;7110,53;outdoor;Cycling;/fitnessActivities/1094976617;-3
182;21,82;API;VERDADEIRO;RunKeeper;qui, 7 dez 2017 7:36:00;184;7613,46;outdoor;Cycling;/fitnessActivities/1094835049;-3
183;32,5;API;VERDADEIRO;RunKeeper;qua, 6 dez 2017 16:43:24;242;8100,35;outdoor;Cycling;/fitnessActivities/1094660347;-3
184;23,95;API;VERDADEIRO;RunKeeper;qua, 6 dez 2017 7:46:53;205;7881,96;outdoor;Cycling;/fitnessActivities/1094484702;-3
185;43,53;API;VERDADEIRO;RunKeeper;ter, 5 dez 2017 14:10:46;281;7809,56;outdoor;Cycling;/fitnessActivities/1094280681;-3
186;24,12;API;VERDADEIRO;RunKeeper;ter, 5 dez 2017 8:09:56;188;7887,01;outdoor;Cycling;/fitnessActivities/1094125018;-3
187;123,12;API;VERDADEIRO;RunKeeper;sex, 1 dez 2017 13:38:38;716;8973,92;outdoor;Cycling;/fitnessActivities/1092704167;-3
188;27,72;API;VERDADEIRO;RunKeeper;sex, 1 dez 2017 7:40:54;213;7980,27;outdoor;Cycling;/fitnessActivities/1092575535;-3
189;26,33;API;VERDADEIRO;RunKeeper;qua, 29 nov 2017 14:55:09;207;7090,93;outdoor;Cycling;/fitnessActivities/1092575530;-3
190;41,17;API;VERDADEIRO;RunKeeper;qua, 29 nov 2017 7:45:23;283;9264,97;outdoor;Cycling;/fitnessActivities/1091861090;-3
191;30,8;API;VERDADEIRO;RunKeeper;ter, 28 nov 2017 14:36:10;238;8082,32;outdoor;Cycling;/fitnessActivities/1091590367;-3
192;23,88;API;VERDADEIRO;RunKeeper;ter, 28 nov 2017 7:47:50;193;7977,83;outdoor;Cycling;/fitnessActivities/1091450009;-3
193;41,75;API;VERDADEIRO;RunKeeper;sex, 24 nov 2017 14:11:16;279;7205,78;outdoor;Cycling;/fitnessActivities/1089963366;-3
194;25,48;API;VERDADEIRO;RunKeeper;sex, 24 nov 2017 7:33:50;205;8011,97;outdoor;Cycling;/fitnessActivities/1089816941;-3
195;47,47;API;VERDADEIRO;RunKeeper;qui, 23 nov 2017 15:03:23;321;9220,48;outdoor;Cycling;/fitnessActivities/1089637044;-3
196;25,5;API;VERDADEIRO;RunKeeper;qui, 23 nov 2017 7:35:04;201;7941,14;outdoor;Cycling;/fitnessActivities/1089405860;-3
197;46,3;API;VERDADEIRO;RunKeeper;qua, 22 nov 2017 13:47:50;309;8469,81;outdoor;Cycling;/fitnessActivities/1089650933;-3
198;23,6;API;VERDADEIRO;RunKeeper;qua, 22 nov 2017 7:54:48;200;7677,36;outdoor;Cycling;/fitnessActivities/1089025941;-3
199;43,25;API;VERDADEIRO;RunKeeper;qui, 16 nov 2017 13:45:23;292;8619,12;outdoor;Cycling;/fitnessActivities/1086561932;-3
200;27,85;API;VERDADEIRO;RunKeeper;qui, 16 nov 2017 7:42:20;210;8079,2;outdoor;Cycling;/fitnessActivities/1086452103;-3
201;28,33;API;VERDADEIRO;RunKeeper;ter, 14 nov 2017 13:33:15;200;7009,17;outdoor;Cycling;/fitnessActivities/1085679506;-3
202;26,98;API;VERDADEIRO;RunKeeper;ter, 14 nov 2017 7:40:24;206;7944,72;outdoor;Cycling;/fitnessActivities/1085509757;-3
203;44,25;API;VERDADEIRO;RunKeeper;qua, 8 nov 2017 13:25:10;297;7992,33;outdoor;Cycling;/fitnessActivities/1082906782;-3
204;24,78;API;VERDADEIRO;RunKeeper;qua, 8 nov 2017 7:47:15;197;7988,87;outdoor;Cycling;/fitnessActivities/1082887366;-3
205;31,18;API;VERDADEIRO;RunKeeper;ter, 7 nov 2017 15:25:48;237;8262,58;outdoor;Cycling;/fitnessActivities/1082887364;-3
206;24,45;API;VERDADEIRO;RunKeeper;ter, 7 nov 2017 7:36:39;189;7899,45;outdoor;Cycling;/fitnessActivities/1082277169;-3
207;45,02;API;VERDADEIRO;RunKeeper;sex, 3 nov 2017 14:42:12;337;11231,24;outdoor;Cycling;/fitnessActivities/1082468954;-3
208;33,88;API;VERDADEIRO;RunKeeper;qua, 1 nov 2017 13:55:11;249;8328,51;outdoor;Cycling;/fitnessActivities/1079403530;-3
209;26,08;API;VERDADEIRO;RunKeeper;qua, 1 nov 2017 7:37:45;202;7985,35;outdoor;Cycling;/fitnessActivities/1079241893;-3
210;32,58;API;VERDADEIRO;RunKeeper;ter, 31 out 2017 15:16:15;251;8097,37;outdoor;Cycling;/fitnessActivities/1078932196;-3
211;26,68;API;VERDADEIRO;RunKeeper;ter, 31 out 2017 7:38:45;209;7944,21;outdoor;Cycling;/fitnessActivities/1078740264;-3
212;53,22;API;VERDADEIRO;RunKeeper;ter, 24 out 2017 13:20:49;315;7784,54;outdoor;Cycling;/fitnessActivities/1075535202;-3
213;58,68;API;VERDADEIRO;RunKeeper;ter, 24 out 2017 7:43:22;347;8401,19;outdoor;Cycling;/fitnessActivities/1075372345;-3
214;43,37;API;VERDADEIRO;RunKeeper;qua, 18 out 2017 15:05:42;308;8490,96;outdoor;Cycling;/fitnessActivities/1072617973;-3
215;25,52;API;VERDADEIRO;RunKeeper;qua, 18 out 2017 7:24:27;212;7947,39;outdoor;Cycling;/fitnessActivities/1072309930;-3
216;61,63;API;VERDADEIRO;RunKeeper;ter, 17 out 2017 12:54:20;671;14003,13;outdoor;Cycling;/fitnessActivities/1071995204;-3
217;25,22;API;VERDADEIRO;RunKeeper;ter, 17 out 2017 7:39:03;205;7919,97;outdoor;Cycling;/fitnessActivities/1071757192;-3
218;30,25;API;VERDADEIRO;RunKeeper;sex, 13 out 2017 13:54:51;240;8439,65;outdoor;Cycling;/fitnessActivities/1069747366;-3
219;22,4;API;VERDADEIRO;RunKeeper;sex, 13 out 2017 7:40:40;185;7934,01;outdoor;Cycling;/fitnessActivities/1069584613;-3
220;35,27;API;VERDADEIRO;RunKeeper;qua, 11 out 2017 15:40:23;261;7955,04;outdoor;Cycling;/fitnessActivities/1068806822;-3
221;22,97;API;VERDADEIRO;RunKeeper;qua, 11 out 2017 7:48:21;192;7916,46;outdoor;Cycling;/fitnessActivities/1068573679;-3
222;27,9;API;VERDADEIRO;RunKeeper;ter, 10 out 2017 13:55:20;214;7659,15;outdoor;Cycling;/fitnessActivities/1068253335;-3
223;27,62;API;VERDADEIRO;RunKeeper;ter, 10 out 2017 7:46:52;214;8024,84;outdoor;Cycling;/fitnessActivities/1068026445;-3
224;35,15;API;VERDADEIRO;RunKeeper;sex, 6 out 2017 14:28:20;231;7360,42;outdoor;Cycling;/fitnessActivities/1068026439;-3
225;28,08;API;VERDADEIRO;RunKeeper;sex, 6 out 2017 7:44:10;205;7983,14;outdoor;Cycling;/fitnessActivities/1065849625;-3
226;44,23;API;VERDADEIRO;RunKeeper;sex, 29 set 2017 14:24:30;400;7101,18;outdoor;Cycling;/fitnessActivities/1068026435;-3
227;25,15;API;VERDADEIRO;RunKeeper;sex, 29 set 2017 7:32:37;194;7880,18;outdoor;Cycling;/fitnessActivities/1068026429;-3
228;32,47;API;VERDADEIRO;RunKeeper;qui, 28 set 2017 16:05:26;231;8140,39;outdoor;Cycling;/fitnessActivities/1061507270;-3
229;26,72;API;VERDADEIRO;RunKeeper;qui, 28 set 2017 7:45:08;218;8115,68;outdoor;Cycling;/fitnessActivities/1061507264;-3
230;33,32;API;VERDADEIRO;RunKeeper;qua, 27 set 2017 14:04:36;246;8361,27;outdoor;Cycling;/fitnessActivities/1061045465;-3
231;24,8;API;VERDADEIRO;RunKeeper;qua, 27 set 2017 7:42:32;201;7965,09;outdoor;Cycling;/fitnessActivities/1060744762;-3
232;34,57;API;VERDADEIRO;RunKeeper;ter, 26 set 2017 14:29:34;286;8693;outdoor;Cycling;/fitnessActivities/1060396566;-3
233;60,92;API;VERDADEIRO;RunKeeper;ter, 26 set 2017 7:25:58;364;8150,62;outdoor;Cycling;/fitnessActivities/1060396556;-3
234;28,32;API;VERDADEIRO;RunKeeper;sex, 22 set 2017 14:31:00;208;7052,05;outdoor;Cycling;/fitnessActivities/1058162517;-3
235;22,9;API;VERDADEIRO;RunKeeper;sex, 22 set 2017 7:52:58;202;7903,37;outdoor;Cycling;/fitnessActivities/1057945018;-3
236;36,28;API;VERDADEIRO;RunKeeper;qua, 20 set 2017 14:18:57;285;10482,34;outdoor;Cycling;/fitnessActivities/1058162515;-3
237;26,15;API;VERDADEIRO;RunKeeper;qua, 20 set 2017 7:33:19;222;7924,01;outdoor;Cycling;/fitnessActivities/1056912214;-3
238;29,22;API;VERDADEIRO;RunKeeper;ter, 19 set 2017 14:13:59;226;8247,35;outdoor;Cycling;/fitnessActivities/1056545922;-3
239;23,6;API;VERDADEIRO;RunKeeper;ter, 19 set 2017 7:20:39;204;7937,07;outdoor;Cycling;/fitnessActivities/1056341632;-3
240;27,82;API;VERDADEIRO;RunKeeper;seg, 18 set 2017 6:27:10;457;5783,25;outdoor;Running;/fitnessActivities/1055782279;-3
241;22,17;API;VERDADEIRO;RunKeeper;sáb, 16 set 2017 22:07:03;180;6671,66;outdoor;Cycling;/fitnessActivities/1055246600;-3
242;24,92;API;VERDADEIRO;RunKeeper;sáb, 16 set 2017 13:14:29;228;8401,43;outdoor;Cycling;/fitnessActivities/1055246595;-3
243;135,92;API;VERDADEIRO;RunKeeper;sex, 15 set 2017 13:23:04;797;18150,76;outdoor;Cycling;/fitnessActivities/1055246585;-3
244;26,22;API;VERDADEIRO;RunKeeper;sex, 15 set 2017 7:37:58;209;7928,26;outdoor;Cycling;/fitnessActivities/1054200816;-3
245;34,57;API;VERDADEIRO;RunKeeper;qui, 14 set 2017 13:18:26;233;7952,29;outdoor;Cycling;/fitnessActivities/1053847558;-3
246;25,9;API;VERDADEIRO;RunKeeper;qui, 14 set 2017 7:46:14;198;7878,01;outdoor;Cycling;/fitnessActivities/1053687950;-3
247;36,27;API;VERDADEIRO;RunKeeper;qua, 13 set 2017 13:37:50;251;8162,06;outdoor;Cycling;/fitnessActivities/1053369769;-3
248;24,38;API;VERDADEIRO;RunKeeper;qua, 13 set 2017 7:39:10;191;7914,94;outdoor;Cycling;/fitnessActivities/1053161139;-3
249;32,53;API;VERDADEIRO;RunKeeper;ter, 12 set 2017 13:53:22;236;8220,29;outdoor;Cycling;/fitnessActivities/1052871719;-3
250;24,67;API;VERDADEIRO;RunKeeper;ter, 12 set 2017 7:40:10;206;8027,94;outdoor;Cycling;/fitnessActivities/1052597230;-3
251;29,6;API;VERDADEIRO;RunKeeper;seg, 11 set 2017 6:14:16;459;5760,32;outdoor;Running;/fitnessActivities/1052043627;-3
252;121,9;API;VERDADEIRO;RunKeeper;dom, 10 set 2017 8:16:57;401;6383,63;outdoor;Walking;/fitnessActivities/1051735588;-3
253;33,02;API;VERDADEIRO;RunKeeper;qua, 6 set 2017 13:58:49;236;8231,48;outdoor;Cycling;/fitnessActivities/1049565341;-3
254;24,08;API;VERDADEIRO;RunKeeper;qua, 6 set 2017 7:37:41;191;7921,16;outdoor;Cycling;/fitnessActivities/1049388994;-3
255;32,23;API;VERDADEIRO;RunKeeper;ter, 5 set 2017 14:14:24;239;8246,57;outdoor;Cycling;/fitnessActivities/1049085927;-3
256;22,88;API;VERDADEIRO;RunKeeper;ter, 5 set 2017 7:43:24;184;7994,61;outdoor;Cycling;/fitnessActivities/1048829918;-3
257;34,23;API;VERDADEIRO;RunKeeper;sex, 1 set 2017 14:31:13;237;7100,78;outdoor;Cycling;/fitnessActivities/1046855057;-3
258;27,03;API;VERDADEIRO;RunKeeper;sex, 1 set 2017 7:29:17;203;7946,54;outdoor;Cycling;/fitnessActivities/1046611985;-3
259;31,23;API;VERDADEIRO;RunKeeper;qui, 31 ago 2017 13:50:41;230;8213,18;outdoor;Cycling;/fitnessActivities/1046296571;-3
260;24,43;API;VERDADEIRO;RunKeeper;qui, 31 ago 2017 7:37:45;189;7743;outdoor;Cycling;/fitnessActivities/1046117708;-3
261;25,27;API;VERDADEIRO;RunKeeper;ter, 29 ago 2017 13:45:54;192;7152,97;outdoor;Cycling;/fitnessActivities/1046296564;-3
262;28,27;API;VERDADEIRO;RunKeeper;ter, 29 ago 2017 7:25:08;209;7942,68;outdoor;Cycling;/fitnessActivities/1044983699;-3
263;90,73;API;VERDADEIRO;RunKeeper;seg, 28 ago 2017 11:17:17;516;6860,29;outdoor;Cycling;/fitnessActivities/1044520452;-3
264;27,43;API;VERDADEIRO;RunKeeper;sex, 25 ago 2017 14:09:39;197;7117,61;outdoor;Cycling;/fitnessActivities/1044520443;-3
265;22,82;API;VERDADEIRO;RunKeeper;sex, 25 ago 2017 7:33:33;195;7989,06;outdoor;Cycling;/fitnessActivities/1042701391;-3
266;31,87;API;VERDADEIRO;RunKeeper;qui, 24 ago 2017 14:08:46;232;8224,23;outdoor;Cycling;/fitnessActivities/1042332861;-3
267;24,72;API;VERDADEIRO;RunKeeper;qui, 24 ago 2017 7:36:56;194;7954,33;outdoor;Cycling;/fitnessActivities/1042127475;-3
268;27,3;API;VERDADEIRO;RunKeeper;qua, 23 ago 2017 13:54:08;196;7126,93;outdoor;Cycling;/fitnessActivities/1041795794;-3
269;21,8;API;VERDADEIRO;RunKeeper;qua, 23 ago 2017 7:48:11;198;7891,27;outdoor;Cycling;/fitnessActivities/1041520088;-3
270;35,32;API;VERDADEIRO;RunKeeper;ter, 22 ago 2017 13:57:54;248;8278,79;outdoor;Cycling;/fitnessActivities/1041098810;-3
271;24,08;API;VERDADEIRO;RunKeeper;ter, 22 ago 2017 7:42:44;185;7848,57;outdoor;Cycling;/fitnessActivities/1040883010;-3
272;46,85;API;VERDADEIRO;RunKeeper;qui, 17 ago 2017 13:59:45;265;7542,95;outdoor;Cycling;/fitnessActivities/1040883004;-3
273;25,38;API;VERDADEIRO;RunKeeper;qui, 17 ago 2017 7:39:37;196;7902,2;outdoor;Cycling;/fitnessActivities/1037973642;-3
274;30,1;API;VERDADEIRO;RunKeeper;qua, 16 ago 2017 13:59:11;204;7286,39;outdoor;Cycling;/fitnessActivities/1037634960;-3
275;27,38;API;VERDADEIRO;RunKeeper;qua, 16 ago 2017 7:35:52;224;8153,84;outdoor;Cycling;/fitnessActivities/1037346105;-3
276;32,07;API;VERDADEIRO;RunKeeper;ter, 15 ago 2017 14:03:50;232;8081,72;outdoor;Cycling;/fitnessActivities/1036914458;-3
277;26,4;API;VERDADEIRO;RunKeeper;ter, 15 ago 2017 7:46:56;529;8487,94;outdoor;Walking;/fitnessActivities/1036914450;-3
278;48,37;API;VERDADEIRO;RunKeeper;dom, 13 ago 2017 7:05:48;154;2325,85;outdoor;Walking;/fitnessActivities/1035617133;-3
279;69,88;API;VERDADEIRO;RunKeeper;qui, 10 ago 2017 14:03:45;561;20301,56;outdoor;Cycling;/fitnessActivities/1034077807;-3
280;22,9;API;VERDADEIRO;RunKeeper;qui, 10 ago 2017 7:32:40;197;8014,22;outdoor;Cycling;/fitnessActivities/1033844660;-3
281;31,6;API;VERDADEIRO;RunKeeper;ter, 8 ago 2017 14:12:07;202;7164,99;outdoor;Cycling;/fitnessActivities/1032826296;-3
282;25,28;API;VERDADEIRO;RunKeeper;ter, 8 ago 2017 7:30:24;209;7925,48;outdoor;Cycling;/fitnessActivities/1032588780;-3
283;199,33;API;VERDADEIRO;RunKeeper;sáb, 5 ago 2017 8:49:17;1541;57226,15;outdoor;Cycling;/fitnessActivities/1031128223;-3
284;30,07;API;VERDADEIRO;RunKeeper;sex, 4 ago 2017 12:54:54;223;7965,25;outdoor;Cycling;/fitnessActivities/1031128218;-3
285;22,32;API;VERDADEIRO;RunKeeper;sex, 4 ago 2017 7:23:03;190;7904,25;outdoor;Cycling;/fitnessActivities/1030280431;-3
286;27,9;API;VERDADEIRO;RunKeeper;qui, 3 ago 2017 14:09:08;210;7629,62;outdoor;Cycling;/fitnessActivities/1029930455;-3
287;28,22;API;VERDADEIRO;RunKeeper;qui, 3 ago 2017 7:08:14;190;7994,05;outdoor;Cycling;/fitnessActivities/1029778961;-3
288;32,32;API;VERDADEIRO;RunKeeper;sáb, 29 jul 2017 11:54:42;226;7922,92;outdoor;Cycling;/fitnessActivities/1026863594;-3
289;35,87;API;VERDADEIRO;RunKeeper;sáb, 29 jul 2017 10:50:35;269;9838,77;outdoor;Cycling;/fitnessActivities/1026819944;-3
290;20,95;API;VERDADEIRO;RunKeeper;sex, 28 jul 2017 12:02:59;156;5803,37;outdoor;Cycling;/fitnessActivities/1026819932;-3
291;39,77;API;VERDADEIRO;RunKeeper;sex, 28 jul 2017 11:06:04;210;6490,58;outdoor;Cycling;/fitnessActivities/1026819908;-3
292;17,95;API;VERDADEIRO;RunKeeper;qua, 19 jul 2017 14:01:23;162;6290,56;outdoor;Cycling;/fitnessActivities/1021203036;-3
293;19,68;API;VERDADEIRO;RunKeeper;qua, 19 jul 2017 8:01:48;145;6124,24;outdoor;Cycling;/fitnessActivities/1021002525;-3
294;31,23;API;VERDADEIRO;RunKeeper;ter, 18 jul 2017 13:37:23;355;6536,45;outdoor;Cycling;/fitnessActivities/1020580118;-3
295;18,32;API;VERDADEIRO;RunKeeper;ter, 18 jul 2017 7:59:03;153;6118,28;outdoor;Cycling;/fitnessActivities/1020347025;-3
296;18,83;API;VERDADEIRO;RunKeeper;sex, 14 jul 2017 14:25:11;167;6480,68;outdoor;Cycling;/fitnessActivities/1018145883;-3
297;20,6;API;VERDADEIRO;RunKeeper;sex, 14 jul 2017 7:58:05;146;6084,11;outdoor;Cycling;/fitnessActivities/1017938379;-3
298;17,25;API;VERDADEIRO;RunKeeper;qui, 13 jul 2017 13:05:08;165;5802,84;outdoor;Cycling;/fitnessActivities/1017507282;-3
299;19,58;API;VERDADEIRO;RunKeeper;qui, 13 jul 2017 8:01:33;136;6097,11;outdoor;Cycling;/fitnessActivities/1017358634;-3
300;18,55;API;VERDADEIRO;RunKeeper;qua, 12 jul 2017 12:51:02;161;6009,38;outdoor;Cycling;/fitnessActivities/1017358623;-3
301;21,7;API;VERDADEIRO;RunKeeper;qua, 12 jul 2017 8:07:47;150;6171,38;outdoor;Cycling;/fitnessActivities/1016754811;-3
302;19,18;API;VERDADEIRO;RunKeeper;ter, 11 jul 2017 12:55:38;143;5388,39;outdoor;Cycling;/fitnessActivities/1016299456;-3
303;21,78;API;VERDADEIRO;RunKeeper;ter, 11 jul 2017 7:59:40;149;6087,75;outdoor;Cycling;/fitnessActivities/1016149347;-3
304;18,68;API;VERDADEIRO;RunKeeper;seg, 10 jul 2017 14:25:06;159;5810,02;outdoor;Cycling;/fitnessActivities/1015712266;-3
305;19,4;API;VERDADEIRO;RunKeeper;seg, 10 jul 2017 8:04:15;141;6077,86;outdoor;Cycling;/fitnessActivities/1015496174;-3
306;16,83;API;VERDADEIRO;RunKeeper;sex, 7 jul 2017 12:38:55;145;5456,84;outdoor;Cycling;/fitnessActivities/1014000310;-3
307;20,02;API;VERDADEIRO;RunKeeper;sex, 7 jul 2017 7:39:12;143;6054,79;outdoor;Cycling;/fitnessActivities/1013856139;-3
308;22,85;API;VERDADEIRO;RunKeeper;qua, 5 jul 2017 13:27:08;196;6427,15;outdoor;Cycling;/fitnessActivities/1012882639;-3
309;19,78;API;VERDADEIRO;RunKeeper;qua, 5 jul 2017 7:45:07;141;6122,23;outdoor;Cycling;/fitnessActivities/1012716502;-3
310;17,47;API;VERDADEIRO;RunKeeper;ter, 4 jul 2017 14:02:02;175;6503,58;outdoor;Cycling;/fitnessActivities/1012324489;-3
311;19,37;API;VERDADEIRO;RunKeeper;ter, 4 jul 2017 7:50:51;147;6102,95;outdoor;Cycling;/fitnessActivities/1012080831;-3
312;22,02;API;VERDADEIRO;RunKeeper;seg, 3 jul 2017 13:11:37;168;5718,37;outdoor;Cycling;/fitnessActivities/1011676031;-3
313;21,7;API;VERDADEIRO;RunKeeper;seg, 3 jul 2017 8:04:30;152;6169,95;outdoor;Cycling;/fitnessActivities/1011489369;-3
314;20,2;API;VERDADEIRO;RunKeeper;qui, 29 jun 2017 12:16:39;157;5747,18;outdoor;Cycling;/fitnessActivities/1009465641;-3
315;24,32;API;VERDADEIRO;RunKeeper;qui, 29 jun 2017 7:49:44;152;6117,67;outdoor;Cycling;/fitnessActivities/1009337116;-3
316;15,93;API;VERDADEIRO;RunKeeper;qua, 28 jun 2017 12:34:09;141;5336,49;outdoor;Cycling;/fitnessActivities/1008896055;-3
317;20,48;API;VERDADEIRO;RunKeeper;qua, 28 jun 2017 7:44:18;147;6164,69;outdoor;Cycling;/fitnessActivities/1008780193;-3
318;17,18;API;VERDADEIRO;RunKeeper;ter, 27 jun 2017 12:59:55;148;5474,33;outdoor;Cycling;/fitnessActivities/1008309481;-3
319;33,33;API;VERDADEIRO;RunKeeper;ter, 27 jun 2017 7:37:17;206;6201,68;outdoor;Cycling;/fitnessActivities/1008152735;-3
320;19,6;API;VERDADEIRO;RunKeeper;seg, 26 jun 2017 12:10:54;154;5688,19;outdoor;Cycling;/fitnessActivities/1007818698;-3
321;21,98;API;VERDADEIRO;RunKeeper;seg, 26 jun 2017 7:41:03;145;6112,77;outdoor;Cycling;/fitnessActivities/1007493795;-3
322;17,28;API;VERDADEIRO;RunKeeper;sex, 23 jun 2017 12:40:11;148;5345,75;outdoor;Cycling;/fitnessActivities/1005956310;-3
323;19;API;VERDADEIRO;RunKeeper;sex, 23 jun 2017 7:50:54;143;6081,16;outdoor;Cycling;/fitnessActivities/1005843765;-3
324;21,42;API;VERDADEIRO;RunKeeper;qui, 22 jun 2017 12:41:16;184;6589,62;outdoor;Cycling;/fitnessActivities/1005535586;-3
325;20,58;API;VERDADEIRO;RunKeeper;qui, 22 jun 2017 7:37:35;147;6162,94;outdoor;Cycling;/fitnessActivities/1005303953;-3
326;19,3;API;VERDADEIRO;RunKeeper;ter, 20 jun 2017 12:35:21;156;5382,67;outdoor;Cycling;/fitnessActivities/1004255363;-3
327;19,88;API;VERDADEIRO;RunKeeper;ter, 20 jun 2017 7:30:08;144;6086,99;outdoor;Cycling;/fitnessActivities/1004088987;-3
328;17,02;API;VERDADEIRO;RunKeeper;seg, 19 jun 2017 12:36:20;141;5389,12;outdoor;Cycling;/fitnessActivities/1003621881;-3
329;23,08;API;VERDADEIRO;RunKeeper;seg, 19 jun 2017 7:43:02;156;6143,74;outdoor;Cycling;/fitnessActivities/1003493993;-3
330;50,43;API;VERDADEIRO;RunKeeper;sáb, 17 jun 2017 14:47:50;310;8859,43;outdoor;Cycling;/fitnessActivities/1002663916;-3
331;18,17;API;VERDADEIRO;RunKeeper;qua, 14 jun 2017 13:26:09;153;5753,6;outdoor;Cycling;/fitnessActivities/1000879327;-3
332;18,82;API;VERDADEIRO;RunKeeper;qua, 14 jun 2017 7:53:31;144;6045,11;outdoor;Cycling;/fitnessActivities/1000713723;-3
333;23,17;API;VERDADEIRO;RunKeeper;ter, 13 jun 2017 12:48:45;189;6607,6;outdoor;Cycling;/fitnessActivities/1000444019;-3
334;19,3;API;VERDADEIRO;RunKeeper;ter, 13 jun 2017 7:42:39;150;6090,69;outdoor;Cycling;/fitnessActivities/1000067931;-3
335;16,75;API;VERDADEIRO;RunKeeper;seg, 12 jun 2017 12:12:13;166;5779,66;outdoor;Cycling;/fitnessActivities/999721058;-3
336;18,48;API;VERDADEIRO;RunKeeper;seg, 12 jun 2017 7:29:08;145;6114,83;outdoor;Cycling;/fitnessActivities/999458777;-3
337;15,23;API;VERDADEIRO;RunKeeper;sex, 9 jun 2017 13:47:21;164;5766,43;outdoor;Cycling;/fitnessActivities/997878707;-3
338;18,82;API;VERDADEIRO;RunKeeper;sex, 9 jun 2017 7:58:28;144;6105,27;outdoor;Cycling;/fitnessActivities/997716950;-3
339;17,03;API;VERDADEIRO;RunKeeper;qui, 8 jun 2017 13:01:53;163;5783,29;outdoor;Cycling;/fitnessActivities/997294049;-3
340;19,7;API;VERDADEIRO;RunKeeper;qui, 8 jun 2017 7:51:49;145;6181,86;outdoor;Cycling;/fitnessActivities/997151351;-3
341;17,13;API;VERDADEIRO;RunKeeper;qua, 7 jun 2017 12:16:18;154;5759,41;outdoor;Cycling;/fitnessActivities/996701562;-3
342;18,77;API;VERDADEIRO;RunKeeper;qua, 7 jun 2017 7:55:39;141;6096,46;outdoor;Cycling;/fitnessActivities/996573146;-3
343;16,4;API;VERDADEIRO;RunKeeper;ter, 6 jun 2017 12:47:04;157;5978,89;outdoor;Cycling;/fitnessActivities/996225220;-3
344;18,5;API;VERDADEIRO;RunKeeper;ter, 6 jun 2017 7:30:32;142;6111,35;outdoor;Cycling;/fitnessActivities/995999970;-3
345;15,82;API;VERDADEIRO;RunKeeper;seg, 5 jun 2017 12:20:58;157;5711,36;outdoor;Cycling;/fitnessActivities/995698428;-3
346;19,32;API;VERDADEIRO;RunKeeper;seg, 5 jun 2017 7:28:30;143;6073,79;outdoor;Cycling;/fitnessActivities/995399416;-3
347;35,62;API;VERDADEIRO;RunKeeper;sex, 2 jun 2017 13:43:00;351;10489,03;outdoor;Cycling;/fitnessActivities/993855342;-3
348;18,3;API;VERDADEIRO;RunKeeper;sex, 2 jun 2017 7:43:33;143;6063,58;outdoor;Cycling;/fitnessActivities/993644394;-3
349;17,7;API;VERDADEIRO;RunKeeper;qui, 1 jun 2017 13:05:46;145;5378,71;outdoor;Cycling;/fitnessActivities/993644390;-3
350;18,75;API;VERDADEIRO;RunKeeper;qui, 1 jun 2017 7:43:24;142;6095,87;outdoor;Cycling;/fitnessActivities/993050883;-3
351;17,18;API;VERDADEIRO;RunKeeper;qua, 31 maio 2017 13:05:39;144;5392,26;outdoor;Cycling;/fitnessActivities/992607843;-3
352;17,6;API;VERDADEIRO;RunKeeper;qua, 31 maio 2017 7:46:06;139;6063,07;outdoor;Cycling;/fitnessActivities/992431836;-3
353;17,82;API;VERDADEIRO;RunKeeper;ter, 30 maio 2017 12:53:08;152;5400,77;outdoor;Cycling;/fitnessActivities/991962764;-3
354;20,18;API;VERDADEIRO;RunKeeper;ter, 30 maio 2017 7:39:01;141;6109,73;outdoor;Cycling;/fitnessActivities/991820391;-3
355;17,9;API;VERDADEIRO;RunKeeper;seg, 29 maio 2017 12:20:50;157;5775,48;outdoor;Cycling;/fitnessActivities/991365627;-3
356;18,85;API;VERDADEIRO;RunKeeper;seg, 29 maio 2017 7:26:13;138;6099,27;outdoor;Cycling;/fitnessActivities/991169558;-3
357;9,85;API;VERDADEIRO;RunKeeper;sáb, 27 maio 2017 19:08:21;67;1985,6;outdoor;Cycling;/fitnessActivities/990327649;-3
358;16,22;API;VERDADEIRO;RunKeeper;sex, 26 maio 2017 13:17:12;143;5410,65;outdoor;Cycling;/fitnessActivities/989611023;-3
359;21,98;API;VERDADEIRO;RunKeeper;sex, 26 maio 2017 7:51:10;152;6065,57;outdoor;Cycling;/fitnessActivities/989441355;-3
360;20,87;API;VERDADEIRO;RunKeeper;qui, 25 maio 2017 12:27:02;153;5704,27;outdoor;Cycling;/fitnessActivities/989057824;-3
361;21,15;API;VERDADEIRO;RunKeeper;qui, 25 maio 2017 7:45:48;152;6113,03;outdoor;Cycling;/fitnessActivities/988912391;-3
362;16,65;API;VERDADEIRO;RunKeeper;qua, 24 maio 2017 13:28:54;154;5434,65;outdoor;Cycling;/fitnessActivities/988482373;-3
363;18,23;API;VERDADEIRO;RunKeeper;qua, 24 maio 2017 7:46:28;142;6097,58;outdoor;Cycling;/fitnessActivities/988314136;-3
